file,verdict,score,confidence,hires_verdict,evidence_families,engine_version,engine_sha
fd-exchange-v3-setA-r2-0271.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0272.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0273.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0274.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0275.flac,WARNING,51,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn&spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0276.flac,AUTHENTIC,2,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0277.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0278.flac,WARNING,37,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0279.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0280.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0281.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0282.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0283.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0284.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0285.flac,FAKE_CERTAIN,62,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,mdct|stereo,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0286.flac,FAKE_CERTAIN,55,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0287.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
fd-exchange-v3-setA-r2-0288.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.8,44e65b7fe0c1c5f313e48a9ac5eb7809bff0dcc4
