slug,label,codec,score,verdict,cutoff_freq,families,Rule1MP3Bitrate,Rule2Cutoff,Rule3SourceVsContainer,Rule424BitSuspect,Rule5HighVariance,Rule6HighQualityProtection,Rule7SilenceAnalysis,Rule8NyquistException,Rule10Consistency,Rule11CassetteDetection,Rule12MLClassifier,Rule13MDCTAlignment,_calculator
036-08-Nicolas-Comment-Amaurose,1,aacmf_256,55,FAKE_CERTAIN,21000.0,cnn+mdct,0,0,0,0,0,0,,-30,,,30,25,30
037-02-Super-Cayor-De-Dakar-Emboutaieillage,1,aacmf_256,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
038-11-Red-Hot-Chili-Peppers-This-velvet-glove,1,aacmf_256,85,FAKE_CERTAIN,22050.0,cnn+mdct,0,0,0,0,0,0,,-50,,,30,55,50
039-13-Kat-Onoma-Change-blues,1,aacmf_256,31,WARNING,20750.0,cnn,0,0,0,0,0,0,,0,,,31,0,
040-11-Xploding-Plastix-Far-flung-tonic,1,aacmf_256,85,FAKE_CERTAIN,21000.0,cnn+mdct,0,0,0,0,0,0,,-30,,,30,55,30
041-07-Mondkopf-Summer-afternoon-on-the-carribean-se,1,aacmf_256,5,AUTHENTIC,19000.0,spectral,0,5,0,0,0,0,,0,,,0,0,
044-02-Various-Artists-Ka-mea-mea,1,aacmf_256,55,SUSPICIOUS,21250.0,mdct,0,0,0,0,0,0,,-30,,,0,55,30
045-08-DJ-Katapila-Trotro-instrumental,1,aacmf_256,122,FAKE_CERTAIN,17500.0,cnn+spectral,50,12,50,0,0,0,,0,-20,0,30,,
042-04-Keletigui-et-ses-Tambourinis-Nadia,1,aacmf_256,70,FAKE_CERTAIN,22050.0,cnn+mdct,0,0,0,0,0,0,,-50,,,15,55,50
043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr,1,aacmf_256,85,FAKE_CERTAIN,20750.0,cnn+mdct,0,0,0,0,0,0,,0,,,30,55,
046-04-Clelia-Felix-Shine-so-bright,1,aacmf_256,31,WARNING,21750.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
047-03-Lemma-Souad-Asla-Maachouk-Nbi,1,aacmf_256,31,WARNING,21250.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
050-08-Boubacar-Traor-Pierrette,1,aacmf_256,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat,1,aacmf_256,37,WARNING,21000.0,cnn+mdct,0,0,0,0,0,0,,-30,,,12,25,30
048-08-Gabriel-Romero-La-Piragua,1,aacmf_256,90,FAKE_CERTAIN,18000.0,cnn+mdct+spectral,0,10,0,0,0,0,,0,0,0,25,55,
049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr,1,aacmf_256,31,WARNING,20750.0,cnn,0,0,0,0,0,0,,0,,,31,0,
052-06-Papa-Wemba-Efeka-mandundu,1,aacmf_256,55,SUSPICIOUS,21500.0,mdct,0,0,0,0,0,0,,-30,,,0,55,30
053-03-Jupiter-Okwess-Ofakombolo,1,aacmf_256,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
054-10-George-Bruns-Two-dogs-and-a-cycle,1,aacmf_256,140,FAKE_CERTAIN,18000.0,cnn+spectral,50,10,50,0,0,0,,0,0,0,30,,
055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi,1,aacmf_256,83,SUSPICIOUS,19250.0,spectral,50,3,50,0,0,0,0,0,-20,,0,,
056-14-Hlamalani,1,aacmf_256,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois,1,aacmf_256,55,SUSPICIOUS,20750.0,mdct,0,0,0,0,0,0,,0,,,0,55,
058-01-Piny-Runa-Woko,1,aacmf_256,31,WARNING,20500.0,cnn,0,0,0,0,0,0,,0,,,31,0,
059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu,1,aacmf_256,31,WARNING,22050.0,cnn,0,0,0,0,0,0,,-50,,,81,0,
060-13-Naomi-The-Boys-Bad-loser,1,aacmf_256,85,FAKE_CERTAIN,22050.0,cnn+mdct,0,0,0,0,0,0,,-50,,,30,55,50
061-07-Black-Truth-Rhythm-Band-Imo,1,aacmf_256,125,FAKE_CERTAIN,17250.0,cnn+spectral,50,13,50,0,0,0,,0,0,0,12,,
062-03-Alpha-Blondy-Jah-glory,1,aacmf_256,84,FAKE_CERTAIN,20500.0,cnn+mdct,0,0,0,0,0,0,,0,,,29,55,
063-09-Rodolphe-Burger-Billy-the-kid,1,aacmf_256,55,SUSPICIOUS,22050.0,mdct,0,0,0,0,0,0,,-50,,,0,55,50
064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo,1,aacmf_256,31,WARNING,21000.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
065-05-Quizas-Quizas,1,aacmf_256,85,FAKE_CERTAIN,22050.0,cnn+mdct,0,0,0,0,0,0,,-50,,,30,55,50
066-04-Etoile-de-Dakar-My-wa-wa,1,aacmf_256,31,WARNING,21500.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
067-03-The-Streets-Let-s-push-things-forward,1,aacmf_256,85,FAKE_CERTAIN,20750.0,cnn+mdct,0,0,0,0,0,0,,0,,,30,55,
068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate,1,aacmf_256,55,FAKE_CERTAIN,22050.0,cnn+mdct,0,0,0,0,0,0,,-50,,,30,25,50
069-02-Eden-Ahbez-The-wanderer,1,aacmf_256,25,AUTHENTIC,20500.0,mdct,0,0,0,0,0,0,,0,,,0,25,
070-02-Guts-Good-morning,1,aacmf_256,31,WARNING,21500.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja,1,aacmf_256,18,AUTHENTIC,16250.0,spectral,0,18,0,0,0,0,,0,,0,0,,
072-05-Simo-Moumen-Samsara,1,aacmf_256,88,FAKE_CERTAIN,19250.0,cnn+mdct+spectral,0,3,0,0,0,0,,0,,,30,55,
073-10-Vanilla-Fudge-Eleanor-rigby,1,aacmf_256,55,FAKE_CERTAIN,20500.0,cnn+mdct,0,0,0,0,0,0,,0,,,30,25,
074-09-Koki-Nakano-Lift,1,aacmf_256,55,SUSPICIOUS,22050.0,mdct,0,0,0,0,0,0,,-50,,,0,55,50
075-03-Jordi-Savall-El-rey-de-francia-esmirna,1,aacmf_256,55,SUSPICIOUS,22050.0,mdct,0,0,0,0,0,0,,-50,,,0,55,50
076-20-Fran-ois-Couperin-O-salutaris,1,aacmf_256,55,SUSPICIOUS,22050.0,mdct,0,0,0,0,0,0,,-50,,,0,55,50
077-01-Jaga-Jazzist-All-i-know-is-tonight,1,aacmf_256,85,FAKE_CERTAIN,22050.0,cnn+mdct,0,0,0,0,0,0,,-50,,,30,55,50
078-04-Kat-Onoma-La-chambre,1,aacmf_256,31,WARNING,21250.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
079-04-Gwen-McCrae-Let-s-straighten-it-out,1,aacmf_256,31,WARNING,21250.0,cnn,0,0,0,0,0,0,,-30,,,61,0,
002-03-Hraach-Let-it-go,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
003-01-Thor-Dari-lullaby,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout,1,mp3_192,6,AUTHENTIC,18750.0,spectral,0,6,0,0,0,0,,0,,0,0,0,
001-11-Gilbert-B-caud-Le-bain-de-minuit,1,mp3_192,37,WARNING,18500.0,cnn+spectral,0,7,0,0,0,0,,0,,0,30,0,
004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
005-17-Los-Seven-Del-Swing-Celoso,1,mp3_192,107,FAKE_CERTAIN,18500.0,cnn+spectral,50,7,50,0,0,0,,0,-30,0,30,,
006-09-Mahmoud-Ahmed-Tezeta,1,mp3_192,6,AUTHENTIC,18750.0,spectral,0,6,0,0,0,0,,0,,0,0,0,
007-07-Wax-Tailor-Positively-inclined-featuring-main,1,mp3_192,40,WARNING,18000.0,cnn+spectral,0,10,0,0,0,0,,0,,0,30,0,
008-06-The-Mebusas-Mr-bull-dog-original-45-version,1,mp3_192,43,WARNING,17250.0,cnn+spectral,0,13,0,0,0,0,,0,,0,30,,
009-03-Ilya-Beshevli-To-solitude,1,mp3_192,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
010-06-Jon-Hassell-These-times,1,mp3_192,106,SUSPICIOUS,18750.0,spectral,50,6,50,0,0,0,,0,0,0,0,,
011-07-Ensemble-National-des-Percussions-de-Guin-e-K,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary,1,mp3_192,5,AUTHENTIC,19000.0,spectral,0,5,0,0,0,0,,0,,,0,0,
014-26-Dock-Walsh-Bathe-in-that-beautiful-pool,1,mp3_192,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
015-08-Jos-Gonz-lez-Vissel,1,mp3_192,6,AUTHENTIC,18750.0,spectral,0,6,0,0,0,0,,0,,0,0,0,
016-03-Memory-Tapes-Green-knight,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
017-13-Cafe-Del-Mar-Submariner,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
020-06-Bola-Tigantabame,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc,1,mp3_192,50,WARNING,16000.0,cnn+spectral,0,20,0,0,0,0,,0,,0,30,,
018-04-Bag-o-wire-Resovoir,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
019-04-Kohi-Jadu,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
023-01-Yusef-Lateef-Buddy-and-lou,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
024-15-Jordi-Savall-Concert-li-la-rougeville-gigue,1,mp3_192,82,FAKE_CERTAIN,19000.0,cnn+spectral,50,5,50,0,0,0,-50,0,0,,27,0,
025-07-Bolalar-Lola,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
026-06-Oumou-Dioubat-Siyala,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
027-01-Dimlite-Kitty-Cradle-Fog,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
028-04-Lisu-Yue-phue-alcool-de-ma-s,1,mp3_192,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
032-05-2kilos-more-Cache-feu,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
033-01-Daylight-Rising,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
030-06-S-bastien-Tellier-Benny,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
031-07-Shkoon-Just-Emma-Id,1,mp3_192,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
034-09-Snow-Ghosts-Bowline,1,mp3_192,86,SUSPICIOUS,18750.0,spectral,50,6,50,0,0,0,,0,-20,0,0,,
035-16-Slow-Air-In-Dropped-D,1,mp3_192,6,AUTHENTIC,18750.0,spectral,0,6,0,0,0,0,,0,,0,0,0,
036-08-Nicolas-Comment-Amaurose,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
037-02-Super-Cayor-De-Dakar-Emboutaieillage,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
038-11-Red-Hot-Chili-Peppers-This-velvet-glove,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
039-13-Kat-Onoma-Change-blues,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
040-11-Xploding-Plastix-Far-flung-tonic,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
041-07-Mondkopf-Summer-afternoon-on-the-carribean-se,1,mp3_192,35,WARNING,19000.0,cnn+spectral,0,5,0,0,0,0,,0,,,30,0,
042-04-Keletigui-et-ses-Tambourinis-Nadia,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
044-02-Various-Artists-Ka-mea-mea,1,mp3_192,106,SUSPICIOUS,18750.0,spectral,50,6,50,0,0,0,,0,0,0,0,,
045-08-DJ-Katapila-Trotro-instrumental,1,mp3_192,32,WARNING,16750.0,cnn+spectral,0,16,0,0,0,0,,0,,0,16,,
046-04-Clelia-Felix-Shine-so-bright,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
047-03-Lemma-Souad-Asla-Maachouk-Nbi,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
050-08-Boubacar-Traor-Pierrette,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
048-08-Gabriel-Romero-La-Piragua,1,mp3_192,43,WARNING,17250.0,cnn+spectral,0,13,0,0,0,0,,0,,0,30,,
049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
052-06-Papa-Wemba-Efeka-mandundu,1,mp3_192,6,AUTHENTIC,18750.0,spectral,0,6,0,0,0,0,,0,,0,0,0,
053-03-Jupiter-Okwess-Ofakombolo,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
054-10-George-Bruns-Two-dogs-and-a-cycle,1,mp3_192,140,FAKE_CERTAIN,18000.0,cnn+spectral,50,10,50,0,0,0,,0,0,0,30,,
055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi,1,mp3_192,106,SUSPICIOUS,18750.0,spectral,50,6,50,0,0,0,,0,0,0,0,,
056-14-Hlamalani,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois,1,mp3_192,106,SUSPICIOUS,18750.0,spectral,50,6,50,0,0,0,,0,0,0,0,,
058-01-Piny-Runa-Woko,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
060-13-Naomi-The-Boys-Bad-loser,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
061-07-Black-Truth-Rhythm-Band-Imo,1,mp3_192,50,WARNING,16000.0,cnn+spectral,0,20,0,0,0,0,,0,,0,30,,
062-03-Alpha-Blondy-Jah-glory,1,mp3_192,137,FAKE_CERTAIN,18500.0,cnn+spectral,50,7,50,0,0,0,,0,0,0,30,,
063-09-Rodolphe-Burger-Billy-the-kid,1,mp3_192,106,SUSPICIOUS,18750.0,spectral,50,6,50,0,0,0,,0,0,0,0,,
064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
065-05-Quizas-Quizas,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
066-04-Etoile-de-Dakar-My-wa-wa,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
067-03-The-Streets-Let-s-push-things-forward,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
069-02-Eden-Ahbez-The-wanderer,1,mp3_192,107,SUSPICIOUS,18500.0,spectral,50,7,50,0,0,0,,0,0,0,0,,
070-02-Guts-Good-morning,1,mp3_192,137,FAKE_CERTAIN,18500.0,cnn+spectral,50,7,50,0,0,0,,0,0,0,30,,
071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja,1,mp3_192,40,WARNING,16250.0,cnn+spectral,0,18,0,0,0,0,,0,,0,22,,
074-09-Koki-Nakano-Lift,1,mp3_192,106,SUSPICIOUS,18750.0,spectral,50,6,50,0,0,0,,0,0,0,0,,
075-03-Jordi-Savall-El-rey-de-francia-esmirna,1,mp3_192,6,AUTHENTIC,18750.0,spectral,0,6,0,0,0,0,,0,,0,0,0,
072-05-Simo-Moumen-Samsara,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
073-10-Vanilla-Fudge-Eleanor-rigby,1,mp3_192,35,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,29,0,
076-20-Fran-ois-Couperin-O-salutaris,1,mp3_192,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
077-01-Jaga-Jazzist-All-i-know-is-tonight,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
078-04-Kat-Onoma-La-chambre,1,mp3_192,136,FAKE_CERTAIN,18750.0,cnn+spectral,50,6,50,0,0,0,,0,0,0,30,,
079-04-Gwen-McCrae-Let-s-straighten-it-out,1,mp3_192,36,WARNING,18750.0,cnn+spectral,0,6,0,0,0,0,,0,,0,30,0,
000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
001-11-Gilbert-B-caud-Le-bain-de-minuit,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
002-03-Hraach-Let-it-go,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
003-01-Thor-Dari-lullaby,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
005-17-Los-Seven-Del-Swing-Celoso,1,mp3_320,131,FAKE_CERTAIN,19750.0,cnn+spectral,50,1,50,0,0,0,0,0,0,,30,,
006-09-Mahmoud-Ahmed-Tezeta,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
007-07-Wax-Tailor-Positively-inclined-featuring-main,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
008-06-The-Mebusas-Mr-bull-dog-original-45-version,1,mp3_320,103,FAKE_CERTAIN,19250.0,cnn+spectral,50,3,50,0,0,0,0,0,-30,,30,,
009-03-Ilya-Beshevli-To-solitude,1,mp3_320,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
010-06-Jon-Hassell-These-times,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
011-07-Ensemble-National-des-Percussions-de-Guin-e-K,1,mp3_320,31,WARNING,20250.0,cnn,0,0,0,0,0,0,,0,,,31,0,
012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro,1,mp3_320,131,FAKE_CERTAIN,19750.0,cnn+spectral,50,1,50,0,0,0,0,0,0,,30,,
013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
014-26-Dock-Walsh-Bathe-in-that-beautiful-pool,1,mp3_320,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
015-08-Jos-Gonz-lez-Vissel,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
016-03-Memory-Tapes-Green-knight,1,mp3_320,31,WARNING,20250.0,cnn,0,0,0,0,0,0,,0,,,31,0,
017-13-Cafe-Del-Mar-Submariner,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
020-06-Bola-Tigantabame,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc,1,mp3_320,131,FAKE_CERTAIN,19750.0,cnn+spectral,50,1,50,0,0,0,0,0,0,,30,,
018-04-Bag-o-wire-Resovoir,1,mp3_320,10,AUTHENTIC,20000.0,cnn,0,0,0,0,0,0,,0,,,10,0,
019-04-Kohi-Jadu,1,mp3_320,19,AUTHENTIC,20250.0,cnn,0,0,0,0,0,0,,0,,,19,0,
022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
023-01-Yusef-Lateef-Buddy-and-lou,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
024-15-Jordi-Savall-Concert-li-la-rougeville-gigue,1,mp3_320,23,AUTHENTIC,20250.0,cnn,0,0,0,0,0,0,,0,,,23,0,
025-07-Bolalar-Lola,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
026-06-Oumou-Dioubat-Siyala,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
027-01-Dimlite-Kitty-Cradle-Fog,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
028-04-Lisu-Yue-phue-alcool-de-ma-s,1,mp3_320,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul,1,mp3_320,8,AUTHENTIC,20250.0,cnn,0,0,0,0,0,0,,0,,,8,0,
032-05-2kilos-more-Cache-feu,1,mp3_320,31,WARNING,20250.0,cnn,0,0,0,0,0,0,,0,,,31,0,
033-01-Daylight-Rising,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
030-06-S-bastien-Tellier-Benny,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
031-07-Shkoon-Just-Emma-Id,1,mp3_320,0,AUTHENTIC,22050.0,,0,0,0,0,0,0,,-50,,,0,0,
034-09-Snow-Ghosts-Bowline,1,mp3_320,80,SUSPICIOUS,20250.0,spectral,50,0,50,0,0,0,0,0,-20,,0,,
035-16-Slow-Air-In-Dropped-D,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
036-08-Nicolas-Comment-Amaurose,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
037-02-Super-Cayor-De-Dakar-Emboutaieillage,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
038-11-Red-Hot-Chili-Peppers-This-velvet-glove,1,mp3_320,31,WARNING,20250.0,cnn,0,0,0,0,0,0,,0,,,31,0,
039-13-Kat-Onoma-Change-blues,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
042-04-Keletigui-et-ses-Tambourinis-Nadia,1,mp3_320,31,WARNING,20250.0,cnn,0,0,0,0,0,0,,0,,,31,0,
043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
040-11-Xploding-Plastix-Far-flung-tonic,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
041-07-Mondkopf-Summer-afternoon-on-the-carribean-se,1,mp3_320,5,AUTHENTIC,19000.0,spectral,0,5,0,0,0,0,,0,,,0,0,
044-02-Various-Artists-Ka-mea-mea,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
045-08-DJ-Katapila-Trotro-instrumental,1,mp3_320,33,WARNING,17750.0,cnn+spectral,0,11,0,0,0,0,,0,,0,22,,
046-04-Clelia-Felix-Shine-so-bright,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
047-03-Lemma-Souad-Asla-Maachouk-Nbi,1,mp3_320,122,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,22,,
048-08-Gabriel-Romero-La-Piragua,1,mp3_320,25,AUTHENTIC,20000.0,cnn,0,0,0,0,0,0,,0,,,25,0,
049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
050-08-Boubacar-Traor-Pierrette,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat,1,mp3_320,20,AUTHENTIC,20000.0,cnn,0,0,0,0,0,0,,0,,,20,0,
052-06-Papa-Wemba-Efeka-mandundu,1,mp3_320,0,AUTHENTIC,20250.0,,0,0,0,0,0,0,,0,,,0,0,
053-03-Jupiter-Okwess-Ofakombolo,1,mp3_320,130,FAKE_CERTAIN,20250.0,cnn+spectral,50,0,50,0,0,0,0,0,0,,30,,
054-10-George-Bruns-Two-dogs-and-a-cycle,1,mp3_320,31,WARNING,20000.0,cnn,0,0,0,0,0,0,,0,,,31,0,
